transaction_id,project_id,transaction_date,posting_date,transaction_type,hours,wip_amount,wip_status,write_up_down,billed_amount,invoice_id,created_at_utc
TXN-50688,PRJ-1016,2026-03-03,2026-03-03,LABOR,4.0,700.0,2,-107.0,593.0,INV-9047,2026-03-03T15:56:00Z
TXN-50336,PRJ-1008,2026-02-12,2026-02-12,LABOR,6.0,1260.0,2,64.0,1324.0,INV-9022,2026-02-12T20:16:00Z
TXN-50643,PRJ-1015,2026-03-18,2026-03-19,EXPENSE,0.0,1556.0,0,0.0,0.0,,2026-03-19T20:05:00Z
TXN-50315,PRJ-1007,2026-03-04,2026-03-06,LABOR,20.0,3500.0,2,256.0,3756.0,INV-9020,2026-03-06T21:37:00Z
TXN-50783,PRJ-1018,2026-03-15,2026-03-16,EXPENSE,0.0,2117.0,0,0.0,0.0,,2026-03-16T14:35:00Z
TXN-51392,PRJ-1032,2026-02-23,2026-02-23,EXPENSE,0.0,260.0,2,-49.0,211.0,INV-9090,2026-02-23T14:01:00Z
TXN-51697,PRJ-1039,2026-03-03,2026-03-04,LABOR,20.0,3500.0,0,0.0,0.0,,2026-03-04T20:56:00Z
TXN-51693,PRJ-1039,2026-03-09,2026-03-10,EXPENSE,0.0,903.0,0,0.0,0.0,,2026-03-10T15:30:00Z
TXN-51275,PRJ-1029,2026-03-02,2026-03-03,EXPENSE,0.0,822.0,0,0.0,0.0,,2026-03-03T21:21:00Z
TXN-51539,PRJ-1035,2026-03-07,2026-03-07,LABOR,14.0,3500.0,0,0.0,0.0,,2026-03-07T14:18:00Z
TXN-50093,PRJ-1003,2026-01-04,2026-01-05,LABOR,22.0,2090.0,2,-365.0,1725.0,INV-9006,2026-01-05T19:40:00Z
TXN-50835,PRJ-1019,2026-03-21,2026-03-22,EXPENSE,0.0,1607.0,0,0.0,0.0,,2026-03-22T17:22:00Z
TXN-50593,PRJ-1014,2026-03-12,2026-03-13,LABOR,12.0,1440.0,0,0.0,0.0,,2026-03-13T18:07:00Z
TXN-51735,PRJ-1040,2026-03-25,2026-03-27,LABOR,4.0,480.0,0,0.0,0.0,,2026-03-27T22:11:00Z
TXN-50395,PRJ-1009,2026-03-17,2026-03-17,LABOR,18.0,2700.0,0,0.0,0.0,,2026-03-17T21:18:00Z
TXN-51526,PRJ-1035,2026-02-14,2026-02-15,LABOR,14.0,2940.0,2,-121.0,2819.0,INV-9099,2026-02-15T16:26:00Z
TXN-51070,PRJ-1025,2026-01-13,2026-01-13,LABOR,10.0,2100.0,0,0.0,0.0,,2026-01-13T22:24:00Z
TXN-50576,PRJ-1014,2026-02-26,2026-02-28,EXPENSE,0.0,1135.0,2,-15.0,1120.0,INV-9040,2026-02-28T17:31:00Z
TXN-50574,PRJ-1014,2026-01-04,2026-01-05,EXPENSE,0.0,1622.0,0,0.0,0.0,,2026-01-05T21:46:00Z
TXN-51631,PRJ-1038,2026-01-14,2026-01-14,EXPENSE,0.0,399.0,2,-19.0,380.0,INV-9105,2026-01-14T17:17:00Z
TXN-51303,PRJ-1030,2026-01-10,2026-01-11,LABOR,20.0,1900.0,2,-276.0,1624.0,INV-9083,2026-01-11T14:36:00Z
TXN-50736,PRJ-1017,2026-03-14,2026-03-15,LABOR,6.0,1500.0,2,94.0,1594.0,INV-9050,2026-03-15T18:32:00Z
TXN-51581,PRJ-1036,2026-03-05,2026-03-07,LABOR,22.0,4620.0,0,0.0,0.0,,2026-03-07T19:03:00Z
TXN-50280,PRJ-1007,2026-02-27,2026-02-28,EXPENSE,0.0,1754.0,2,139.0,1893.0,INV-9019,2026-02-28T18:26:00Z
TXN-50338,PRJ-1008,2026-02-09,2026-02-09,EXPENSE,0.0,1361.0,2,18.0,1379.0,INV-9022,2026-02-09T14:42:00Z
TXN-50228,PRJ-1006,2026-02-03,2026-02-05,EXPENSE,0.0,1168.0,2,12.0,1180.0,INV-9016,2026-02-05T15:59:00Z
TXN-50009,PRJ-1001,2026-02-14,2026-02-14,LABOR,8.0,2000.0,2,66.0,2066.0,INV-9002,2026-02-14T17:37:00Z
TXN-51110,PRJ-1026,2026-01-15,2026-01-16,EXPENSE,0.0,1626.0,2,-305.0,1321.0,INV-9073,2026-01-16T14:39:00Z
TXN-51527,PRJ-1035,2026-02-05,2026-02-06,LABOR,12.0,2100.0,2,-405.0,1695.0,INV-9099,2026-02-06T21:19:00Z
TXN-51383,PRJ-1032,2026-01-18,2026-01-18,LABOR,6.0,720.0,2,-53.0,667.0,INV-9089,2026-01-18T17:26:00Z
TXN-50069,PRJ-1002,2026-03-27,2026-03-29,LABOR,18.0,2700.0,0,0.0,0.0,,2026-03-29T19:38:00Z
TXN-51618,PRJ-1037,2026-03-08,2026-03-10,EXPENSE,0.0,1797.0,0,0.0,0.0,,2026-03-10T13:23:00Z
TXN-51121,PRJ-1026,2026-01-07,2026-01-09,LABOR,12.0,2520.0,0,0.0,0.0,,2026-01-09T14:32:00Z
TXN-51366,PRJ-1031,2026-03-21,2026-03-21,EXPENSE,0.0,2056.0,0,0.0,0.0,,2026-03-21T20:45:00Z
TXN-51146,PRJ-1026,2026-03-27,2026-03-28,LABOR,22.0,5500.0,0,0.0,0.0,,2026-03-28T17:36:00Z
TXN-51181,PRJ-1027,2026-02-21,2026-02-21,LABOR,18.0,3150.0,0,0.0,0.0,,2026-02-21T21:51:00Z
TXN-51712,PRJ-1040,2026-02-17,2026-02-19,LABOR,6.0,1500.0,2,-30.0,1470.0,INV-9110,2026-02-19T18:01:00Z
TXN-51414,PRJ-1032,2026-03-14,2026-03-15,EXPENSE,0.0,874.0,0,0.0,0.0,,2026-03-15T14:30:00Z
TXN-50025,PRJ-1001,2026-03-13,2026-03-15,LABOR,8.0,1680.0,0,0.0,0.0,,2026-03-15T18:32:00Z
TXN-50634,PRJ-1015,2026-03-19,2026-03-21,LABOR,12.0,1140.0,0,0.0,0.0,,2026-03-21T17:58:00Z
TXN-50471,PRJ-1011,2026-03-23,2026-03-23,LABOR,8.0,960.0,0,0.0,0.0,,2026-03-23T22:22:00Z
TXN-50558,PRJ-1013,2026-03-12,2026-03-14,LABOR,6.0,1260.0,0,0.0,0.0,,2026-03-14T15:19:00Z
TXN-50294,PRJ-1007,2026-02-07,2026-02-08,LABOR,14.0,2940.0,0,0.0,0.0,,2026-02-08T22:19:00Z
TXN-50773,PRJ-1018,2026-03-20,2026-03-20,LABOR,20.0,3500.0,0,0.0,0.0,,2026-03-20T19:11:00Z
TXN-51263,PRJ-1029,2026-02-27,2026-02-28,EXPENSE,0.0,689.0,2,-117.0,572.0,INV-9081,2026-02-28T18:14:00Z
TXN-51678,PRJ-1039,2026-02-14,2026-02-15,LABOR,8.0,760.0,2,-150.0,610.0,INV-9108,2026-02-15T16:53:00Z
TXN-51189,PRJ-1027,2026-03-21,2026-03-22,LABOR,16.0,3360.0,0,0.0,0.0,,2026-03-22T22:17:00Z
TXN-51023,PRJ-1024,2026-01-25,2026-01-25,LABOR,6.0,1500.0,2,63.0,1563.0,INV-9067,2026-01-25T17:18:00Z
TXN-50121,PRJ-1003,2026-03-22,2026-03-23,LABOR,10.0,950.0,0,0.0,0.0,,2026-03-23T20:45:00Z
TXN-50906,PRJ-1021,2026-02-10,2026-02-10,LABOR,6.0,720.0,2,-35.0,685.0,INV-9061,2026-02-10T21:55:00Z
TXN-51307,PRJ-1030,2026-01-20,2026-01-22,LABOR,10.0,950.0,0,0.0,0.0,,2026-01-22T16:15:00Z
TXN-51389,PRJ-1032,2026-01-13,2026-01-13,EXPENSE,0.0,943.0,0,0.0,0.0,,2026-01-13T18:55:00Z
TXN-51335,PRJ-1030,2026-03-14,2026-03-15,EXPENSE,0.0,1666.0,0,0.0,0.0,,2026-03-15T16:46:00Z
TXN-50511,PRJ-1012,2026-03-10,2026-03-12,LABOR,14.0,1680.0,0,0.0,0.0,,2026-03-12T18:37:00Z
TXN-50180,PRJ-1005,2026-02-25,2026-02-25,LABOR,14.0,2940.0,2,-17.0,2923.0,INV-9013,2026-02-25T14:03:00Z
TXN-51094,PRJ-1025,2026-03-19,2026-03-20,LABOR,10.0,1200.0,0,0.0,0.0,,2026-03-20T18:45:00Z
TXN-51184,PRJ-1027,2026-03-21,2026-03-21,LABOR,8.0,1200.0,0,0.0,0.0,,2026-03-21T16:16:00Z
TXN-50816,PRJ-1019,2026-02-09,2026-02-11,LABOR,4.0,380.0,0,0.0,0.0,,2026-02-11T14:59:00Z
TXN-51722,PRJ-1040,2026-03-16,2026-03-18,LABOR,16.0,2800.0,0,0.0,0.0,,2026-03-18T21:26:00Z
TXN-50864,PRJ-1020,2026-02-26,2026-02-28,LABOR,16.0,1520.0,0,0.0,0.0,,2026-02-28T17:52:00Z
TXN-51083,PRJ-1025,2026-02-26,2026-02-27,LABOR,10.0,1500.0,2,61.0,1561.0,INV-9071,2026-02-27T14:50:00Z
TXN-51209,PRJ-1028,2026-01-21,2026-01-21,LABOR,22.0,2640.0,0,0.0,0.0,,2026-01-21T21:24:00Z
TXN-51763,PRJ-1016,2026-03-29,2026-04-03,LABOR,14.0,2450.0,0,0.0,0.0,,2026-04-03T14:41:00Z
TXN-51290,PRJ-1029,2026-03-16,2026-03-17,LABOR,18.0,3150.0,0,0.0,0.0,,2026-03-17T19:45:00Z
TXN-51550,PRJ-1035,2026-03-23,2026-03-24,EXPENSE,0.0,2236.0,0,0.0,0.0,,2026-03-24T16:42:00Z
TXN-51579,PRJ-1036,2026-03-08,2026-03-10,LABOR,14.0,2940.0,0,0.0,0.0,,2026-03-10T15:21:00Z
TXN-50381,PRJ-1009,2026-02-14,2026-02-16,LABOR,8.0,1680.0,2,-178.0,1502.0,INV-9025,2026-02-16T15:36:00Z
TXN-50605,PRJ-1014,2026-03-08,2026-03-09,LABOR,12.0,1440.0,2,11.0,1451.0,INV-9041,2026-03-09T21:47:00Z
TXN-51537,PRJ-1035,2026-03-03,2026-03-04,LABOR,18.0,3150.0,0,0.0,0.0,,2026-03-04T19:45:00Z
TXN-51546,PRJ-1035,2026-03-24,2026-03-25,LABOR,4.0,600.0,0,0.0,0.0,,2026-03-25T15:17:00Z
TXN-50551,PRJ-1013,2026-03-02,2026-03-04,LABOR,20.0,4200.0,0,0.0,0.0,,2026-03-04T21:48:00Z
TXN-51172,PRJ-1027,2026-02-21,2026-02-23,LABOR,22.0,5500.0,2,-517.0,4983.0,INV-9076,2026-02-23T22:56:00Z
TXN-50252,PRJ-1006,2026-03-23,2026-03-24,LABOR,6.0,1050.0,0,0.0,0.0,,2026-03-24T18:14:00Z
TXN-51644,PRJ-1038,2026-02-12,2026-02-13,EXPENSE,0.0,852.0,2,13.0,865.0,INV-9106,2026-02-13T22:32:00Z
TXN-50213,PRJ-1005,2026-03-24,2026-03-26,EXPENSE,0.0,1469.0,2,-154.0,1315.0,INV-9014,2026-03-26T21:32:00Z
TXN-51715,PRJ-1040,2026-02-07,2026-02-07,LABOR,4.0,700.0,2,23.0,723.0,INV-9110,2026-02-07T20:46:00Z
TXN-50331,PRJ-1008,2026-02-27,2026-02-27,EXPENSE,0.0,1214.0,2,-81.0,1133.0,INV-9022,2026-02-27T20:03:00Z
TXN-50433,PRJ-1010,2026-03-06,2026-03-06,EXPENSE,0.0,2075.0,0,0.0,0.0,,2026-03-06T17:12:00Z
TXN-50277,PRJ-1007,2026-01-10,2026-01-11,LABOR,14.0,2100.0,0,0.0,0.0,,2026-01-11T16:15:00Z
TXN-51580,PRJ-1036,2026-03-03,2026-03-05,LABOR,16.0,1520.0,0,0.0,0.0,,2026-03-05T16:26:00Z
TXN-51336,PRJ-1030,2026-03-04,2026-03-06,EXPENSE,0.0,2428.0,0,0.0,0.0,,2026-03-06T20:55:00Z
TXN-51436,PRJ-1033,2026-02-25,2026-02-25,LABOR,10.0,2100.0,2,-263.0,1837.0,INV-9093,2026-02-25T13:33:00Z
TXN-50292,PRJ-1007,2026-02-27,2026-02-27,LABOR,22.0,4620.0,0,0.0,0.0,,2026-02-27T22:33:00Z
TXN-50902,PRJ-1021,2026-02-20,2026-02-22,LABOR,6.0,720.0,2,15.0,735.0,INV-9061,2026-02-22T14:39:00Z
TXN-50449,PRJ-1011,2026-01-08,2026-01-09,LABOR,12.0,2520.0,0,0.0,0.0,,2026-01-09T21:00:00Z
TXN-51771,PRJ-1009,2026-03-31,2026-03-31,LABOR,8.0,1680.0,0,0.0,0.0,,2026-04-01T01:08:00Z
TXN-51484,PRJ-1034,2026-01-18,2026-01-18,LABOR,14.0,2450.0,0,0.0,0.0,,2026-01-18T14:53:00Z
TXN-51542,PRJ-1035,2026-03-24,2026-03-25,LABOR,20.0,2400.0,0,0.0,0.0,,2026-03-25T15:42:00Z
TXN-50304,PRJ-1007,2026-03-18,2026-03-20,LABOR,18.0,3150.0,0,0.0,0.0,,2026-03-20T14:02:00Z
TXN-51745,PRJ-1040,2026-01-15,2026-01-17,LABOR,8.0,760.0,1,0.0,0.0,,2026-01-17T20:15:00Z
TXN-51660,PRJ-1038,2026-03-25,2026-03-26,LABOR,22.0,4620.0,0,0.0,0.0,,2026-03-26T15:00:00Z
TXN-50941,PRJ-1022,2026-02-14,2026-02-15,EXPENSE,0.0,1196.0,2,-20.0,1176.0,INV-9063,2026-02-15T18:38:00Z
TXN-50068,PRJ-1002,2026-03-18,2026-03-20,LABOR,20.0,3500.0,0,0.0,0.0,,2026-03-20T16:30:00Z
TXN-50020,PRJ-1001,2026-02-14,2026-02-16,LABOR,6.0,900.0,0,0.0,0.0,,2026-02-16T15:18:00Z
TXN-50325,PRJ-1008,2026-01-13,2026-01-14,LABOR,22.0,2640.0,2,-128.0,2512.0,INV-9021,2026-01-14T20:25:00Z
TXN-51285,PRJ-1029,2026-03-11,2026-03-13,EXPENSE,0.0,523.0,0,0.0,0.0,,2026-03-13T17:07:00Z
TXN-51623,PRJ-1038,2026-01-04,2026-01-05,LABOR,22.0,2640.0,2,-40.0,2600.0,INV-9105,2026-01-05T17:06:00Z
TXN-51434,PRJ-1033,2026-02-04,2026-02-04,LABOR,22.0,3300.0,2,-407.0,2893.0,INV-9093,2026-02-04T15:40:00Z
TXN-51425,PRJ-1033,2026-01-07,2026-01-08,LABOR,16.0,2400.0,2,30.0,2430.0,INV-9092,2026-01-08T13:31:00Z
TXN-50055,PRJ-1002,2026-02-14,2026-02-14,LABOR,18.0,3150.0,2,135.0,3285.0,INV-9004,2026-02-14T20:36:00Z
TXN-50964,PRJ-1022,2026-03-02,2026-03-04,LABOR,4.0,700.0,0,0.0,0.0,,2026-03-04T21:53:00Z
TXN-50932,PRJ-1022,2026-01-17,2026-01-19,LABOR,22.0,3850.0,2,-643.0,3207.0,INV-9062,2026-01-19T13:53:00Z
TXN-51665,PRJ-1038,2026-03-12,2026-03-12,LABOR,12.0,1140.0,1,0.0,0.0,,2026-03-12T14:01:00Z
TXN-50151,PRJ-1004,2026-02-06,2026-02-08,LABOR,18.0,3150.0,0,0.0,0.0,,2026-02-08T13:23:00Z
TXN-51474,PRJ-1034,2026-01-18,2026-01-20,LABOR,8.0,1680.0,2,-212.0,1468.0,INV-9095,2026-01-20T17:07:00Z
TXN-51122,PRJ-1026,2026-02-16,2026-02-16,LABOR,18.0,3150.0,2,-98.0,3052.0,INV-9074,2026-02-16T18:03:00Z
TXN-51483,PRJ-1034,2026-01-18,2026-01-20,LABOR,10.0,1500.0,0,0.0,0.0,,2026-01-20T22:53:00Z
TXN-51131,PRJ-1026,2026-02-27,2026-02-28,LABOR,20.0,2400.0,2,-465.0,1935.0,INV-9074,2026-02-28T21:36:00Z
TXN-50744,PRJ-1018,2026-01-10,2026-01-11,LABOR,14.0,1330.0,2,-252.0,1078.0,INV-9051,2026-01-11T13:19:00Z
TXN-50750,PRJ-1018,2026-01-09,2026-01-11,LABOR,6.0,1500.0,0,0.0,0.0,,2026-01-11T17:55:00Z
TXN-50756,PRJ-1018,2026-02-24,2026-02-26,LABOR,20.0,3000.0,2,-175.0,2825.0,INV-9052,2026-02-26T15:43:00Z
TXN-51049,PRJ-1024,2026-03-11,2026-03-11,LABOR,6.0,1050.0,0,0.0,0.0,,2026-03-11T20:16:00Z
TXN-50812,PRJ-1019,2026-02-07,2026-02-09,EXPENSE,0.0,2278.0,2,-22.0,2256.0,INV-9055,2026-02-09T16:14:00Z
TXN-50662,PRJ-1016,2026-01-04,2026-01-06,LABOR,16.0,3360.0,2,-615.0,2745.0,INV-9045,2026-01-06T15:57:00Z
TXN-51622,PRJ-1038,2026-01-23,2026-01-25,LABOR,6.0,1050.0,2,-8.0,1042.0,INV-9105,2026-01-25T22:01:00Z
TXN-51107,PRJ-1026,2026-01-18,2026-01-19,EXPENSE,0.0,538.0,2,-92.0,446.0,INV-9073,2026-01-19T17:00:00Z
TXN-50256,PRJ-1006,2026-03-19,2026-03-21,EXPENSE,0.0,2346.0,2,-258.0,2088.0,INV-9017,2026-03-21T17:14:00Z
TXN-50935,PRJ-1022,2026-01-15,2026-01-16,LABOR,18.0,3780.0,2,-378.0,3402.0,INV-9062,2026-01-16T13:26:00Z
TXN-50870,PRJ-1020,2026-03-19,2026-03-21,LABOR,12.0,3000.0,0,0.0,0.0,,2026-03-21T21:10:00Z
TXN-51638,PRJ-1038,2026-02-22,2026-02-23,EXPENSE,0.0,2291.0,2,-267.0,2024.0,INV-9106,2026-02-23T13:50:00Z
TXN-50893,PRJ-1021,2026-01-10,2026-01-11,EXPENSE,0.0,2263.0,0,0.0,0.0,,2026-01-11T15:56:00Z
TXN-50874,PRJ-1020,2026-03-14,2026-03-14,LABOR,8.0,960.0,0,0.0,0.0,,2026-03-14T19:24:00Z
TXN-50614,PRJ-1015,2026-01-19,2026-01-19,EXPENSE,0.0,2115.0,2,-327.0,1788.0,INV-9042,2026-01-19T15:47:00Z
TXN-51404,PRJ-1032,2026-03-11,2026-03-13,LABOR,16.0,2800.0,0,0.0,0.0,,2026-03-13T22:13:00Z
TXN-51101,PRJ-1025,2026-03-08,2026-03-09,LABOR,20.0,1900.0,2,0.0,1900.0,INV-9072,2026-03-09T16:13:00Z
TXN-50389,PRJ-1009,2026-03-26,2026-03-27,LABOR,6.0,900.0,0,0.0,0.0,,2026-03-27T13:38:00Z
TXN-50937,PRJ-1022,2026-01-03,2026-01-03,LABOR,22.0,3300.0,0,0.0,0.0,,2026-01-03T14:18:00Z
TXN-50407,PRJ-1010,2026-01-27,2026-01-29,LABOR,14.0,1680.0,2,-234.0,1446.0,INV-9027,2026-01-29T14:05:00Z
TXN-51316,PRJ-1030,2026-02-14,2026-02-14,EXPENSE,0.0,1845.0,2,84.0,1929.0,INV-9084,2026-02-14T21:14:00Z
TXN-50795,PRJ-1019,2026-01-18,2026-01-20,LABOR,14.0,2940.0,2,165.0,3105.0,INV-9054,2026-01-20T21:48:00Z
TXN-50716,PRJ-1017,2026-03-19,2026-03-20,LABOR,6.0,900.0,0,0.0,0.0,,2026-03-20T17:10:00Z
TXN-51135,PRJ-1026,2026-02-23,2026-02-25,LABOR,12.0,2100.0,0,0.0,0.0,,2026-02-25T19:37:00Z
TXN-51024,PRJ-1024,2026-01-19,2026-01-21,LABOR,12.0,2100.0,0,0.0,0.0,,2026-01-21T15:34:00Z
TXN-51056,PRJ-1024,2026-03-04,2026-03-06,LABOR,6.0,570.0,2,-37.0,533.0,INV-9069,2026-03-06T16:48:00Z
TXN-51553,PRJ-1036,2026-01-27,2026-01-27,LABOR,6.0,1050.0,2,-194.0,856.0,INV-9100,2026-01-27T13:00:00Z
TXN-50247,PRJ-1006,2026-03-05,2026-03-07,LABOR,16.0,3360.0,0,0.0,0.0,,2026-03-07T19:06:00Z
TXN-50146,PRJ-1004,2026-02-20,2026-02-22,LABOR,8.0,960.0,2,37.0,997.0,INV-9010,2026-02-22T18:20:00Z
TXN-51652,PRJ-1038,2026-03-20,2026-03-21,LABOR,6.0,900.0,0,0.0,0.0,,2026-03-21T17:59:00Z
TXN-51153,PRJ-1027,2026-01-21,2026-01-21,LABOR,6.0,1500.0,2,109.0,1609.0,INV-9075,2026-01-21T19:26:00Z
TXN-51626,PRJ-1038,2026-01-12,2026-01-14,LABOR,16.0,2800.0,2,122.0,2922.0,INV-9105,2026-01-14T14:01:00Z
TXN-50623,PRJ-1015,2026-02-06,2026-02-06,EXPENSE,0.0,188.0,2,-1.0,187.0,INV-9043,2026-02-06T17:02:00Z
TXN-51741,PRJ-1040,2026-03-17,2026-03-17,EXPENSE,0.0,1145.0,2,29.0,1174.0,INV-9111,2026-03-17T14:34:00Z
TXN-50461,PRJ-1011,2026-02-20,2026-02-20,LABOR,12.0,1800.0,2,-259.0,1541.0,INV-9031,2026-02-20T20:40:00Z
TXN-50487,PRJ-1012,2026-01-03,2026-01-04,LABOR,14.0,1330.0,2,-222.0,1108.0,INV-9033,2026-01-04T19:23:00Z
TXN-51682,PRJ-1039,2026-02-26,2026-02-26,LABOR,6.0,1500.0,2,110.0,1610.0,INV-9108,2026-02-26T14:39:00Z
TXN-50091,PRJ-1003,2026-01-10,2026-01-11,LABOR,14.0,3500.0,2,66.0,3566.0,INV-9006,2026-01-11T18:06:00Z
TXN-51230,PRJ-1028,2026-03-11,2026-03-13,LABOR,8.0,1400.0,0,0.0,0.0,,2026-03-13T17:22:00Z
TXN-50493,PRJ-1012,2026-01-20,2026-01-21,LABOR,4.0,380.0,0,0.0,0.0,,2026-01-21T19:06:00Z
TXN-50171,PRJ-1005,2026-01-24,2026-01-26,LABOR,16.0,1520.0,2,-245.0,1275.0,INV-9012,2026-01-26T13:55:00Z
TXN-50057,PRJ-1002,2026-02-09,2026-02-10,LABOR,8.0,960.0,2,9.0,969.0,INV-9004,2026-02-10T21:48:00Z
TXN-50405,PRJ-1010,2026-01-26,2026-01-27,LABOR,16.0,2800.0,2,18.0,2818.0,INV-9027,2026-01-27T14:04:00Z
TXN-51266,PRJ-1029,2026-02-03,2026-02-05,LABOR,18.0,1710.0,2,91.0,1801.0,INV-9081,2026-02-05T17:26:00Z
TXN-50600,PRJ-1014,2026-03-24,2026-03-26,LABOR,16.0,1520.0,0,0.0,0.0,,2026-03-26T16:43:00Z
TXN-51016,PRJ-1024,2026-01-20,2026-01-21,EXPENSE,0.0,2117.0,2,63.0,2180.0,INV-9067,2026-01-21T14:55:00Z
TXN-51371,PRJ-1031,2026-03-18,2026-03-19,LABOR,22.0,3300.0,0,0.0,0.0,,2026-03-19T13:41:00Z
TXN-50098,PRJ-1003,2026-02-23,2026-02-25,EXPENSE,0.0,1160.0,2,-166.0,994.0,INV-9007,2026-02-25T13:06:00Z
TXN-50827,PRJ-1019,2026-03-15,2026-03-17,LABOR,20.0,4200.0,0,0.0,0.0,,2026-03-17T21:46:00Z
TXN-51141,PRJ-1026,2026-03-03,2026-03-04,LABOR,18.0,4500.0,0,0.0,0.0,,2026-03-04T15:19:00Z
TXN-51226,PRJ-1028,2026-03-18,2026-03-19,LABOR,8.0,1200.0,0,0.0,0.0,,2026-03-19T17:40:00Z
TXN-51663,PRJ-1038,2026-03-15,2026-03-15,LABOR,12.0,1800.0,0,0.0,0.0,,2026-03-15T17:21:00Z
TXN-50480,PRJ-1011,2026-01-27,2026-01-28,LABOR,4.0,1000.0,1,0.0,0.0,,2026-01-28T14:16:00Z
TXN-50324,PRJ-1008,2026-01-24,2026-01-25,LABOR,22.0,2090.0,2,-286.0,1804.0,INV-9021,2026-01-25T13:24:00Z
TXN-51218,PRJ-1028,2026-02-05,2026-02-06,LABOR,12.0,2100.0,0,0.0,0.0,,2026-02-06T16:54:00Z
TXN-51468,PRJ-1033,2026-03-09,2026-03-10,LABOR,6.0,570.0,1,0.0,0.0,,2026-03-10T14:36:00Z
TXN-51479,PRJ-1034,2026-01-05,2026-01-06,EXPENSE,0.0,1392.0,2,-113.0,1279.0,INV-9095,2026-01-06T20:25:00Z
TXN-51584,PRJ-1036,2026-03-18,2026-03-18,EXPENSE,0.0,1475.0,0,0.0,0.0,,2026-03-18T21:13:00Z
TXN-50099,PRJ-1003,2026-02-05,2026-02-07,LABOR,14.0,2450.0,2,94.0,2544.0,INV-9007,2026-02-07T19:26:00Z
TXN-51097,PRJ-1025,2026-03-18,2026-03-19,EXPENSE,0.0,534.0,0,0.0,0.0,,2026-03-19T16:03:00Z
TXN-50425,PRJ-1010,2026-03-17,2026-03-19,LABOR,16.0,1520.0,0,0.0,0.0,,2026-03-19T21:12:00Z
TXN-50297,PRJ-1007,2026-03-27,2026-03-27,EXPENSE,0.0,2411.0,0,0.0,0.0,,2026-03-27T21:11:00Z
TXN-50738,PRJ-1017,2026-03-04,2026-03-04,LABOR,10.0,950.0,2,-75.0,875.0,INV-9050,2026-03-04T20:42:00Z
TXN-51672,PRJ-1039,2026-01-18,2026-01-18,LABOR,14.0,2100.0,2,-148.0,1952.0,INV-9107,2026-01-18T22:10:00Z
TXN-50903,PRJ-1021,2026-02-09,2026-02-11,EXPENSE,0.0,1762.0,2,-263.0,1499.0,INV-9061,2026-02-11T20:23:00Z
TXN-50602,PRJ-1014,2026-03-07,2026-03-08,LABOR,6.0,1260.0,0,0.0,0.0,,2026-03-08T22:04:00Z
TXN-51000,PRJ-1023,2026-03-02,2026-03-02,LABOR,18.0,2700.0,0,0.0,0.0,,2026-03-02T21:11:00Z
TXN-51601,PRJ-1037,2026-02-16,2026-02-18,LABOR,22.0,3300.0,2,-158.0,3142.0,INV-9104,2026-02-18T13:02:00Z
TXN-50396,PRJ-1009,2026-03-18,2026-03-19,LABOR,14.0,2100.0,0,0.0,0.0,,2026-03-19T17:42:00Z
TXN-50427,PRJ-1010,2026-03-24,2026-03-25,LABOR,22.0,3300.0,0,0.0,0.0,,2026-03-25T20:21:00Z
TXN-51597,PRJ-1037,2026-01-02,2026-01-03,LABOR,16.0,1920.0,0,0.0,0.0,,2026-01-03T16:09:00Z
TXN-51039,PRJ-1024,2026-03-26,2026-03-28,EXPENSE,0.0,192.0,0,0.0,0.0,,2026-03-28T16:44:00Z
TXN-50253,PRJ-1006,2026-03-15,2026-03-15,LABOR,16.0,1520.0,0,0.0,0.0,,2026-03-15T22:01:00Z
TXN-50239,PRJ-1006,2026-02-11,2026-02-12,EXPENSE,0.0,2130.0,0,0.0,0.0,,2026-02-12T21:19:00Z
TXN-51145,PRJ-1026,2026-03-10,2026-03-11,LABOR,14.0,1330.0,0,0.0,0.0,,2026-03-11T16:58:00Z
TXN-50845,PRJ-1020,2026-01-03,2026-01-03,LABOR,8.0,760.0,2,-118.0,642.0,INV-9057,2026-01-03T17:39:00Z
TXN-51310,PRJ-1030,2026-02-09,2026-02-09,EXPENSE,0.0,1163.0,2,-213.0,950.0,INV-9084,2026-02-09T18:12:00Z
TXN-50846,PRJ-1020,2026-01-22,2026-01-23,EXPENSE,0.0,698.0,2,-29.0,669.0,INV-9057,2026-01-23T20:50:00Z
TXN-50555,PRJ-1013,2026-03-14,2026-03-14,LABOR,4.0,840.0,0,0.0,0.0,,2026-03-14T22:29:00Z
TXN-51221,PRJ-1028,2026-02-08,2026-02-10,LABOR,6.0,1050.0,0,0.0,0.0,,2026-02-10T14:27:00Z
TXN-51370,PRJ-1031,2026-03-10,2026-03-10,EXPENSE,0.0,1460.0,0,0.0,0.0,,2026-03-10T21:39:00Z
TXN-50546,PRJ-1013,2026-03-06,2026-03-06,LABOR,20.0,4200.0,0,0.0,0.0,,2026-03-06T16:35:00Z
TXN-50251,PRJ-1006,2026-03-09,2026-03-10,LABOR,20.0,3000.0,0,0.0,0.0,,2026-03-10T14:42:00Z
TXN-50740,PRJ-1018,2026-01-07,2026-01-07,LABOR,22.0,4620.0,2,-610.0,4010.0,INV-9051,2026-01-07T13:27:00Z
TXN-50965,PRJ-1022,2026-03-05,2026-03-05,LABOR,6.0,570.0,0,0.0,0.0,,2026-03-05T15:32:00Z
